conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.89E+18,Thu Feb 06 08:15:59 +0000 2025,0,@ardisatriawan Demi makan siang gratis yang sangat tidak bergizi,1.89E+18,,ardisatriawan,in,,0,0,0,https://x.com/ArunikaChana/status/1887414924072366281,1.86E+18,ArunikaChana
1.89E+18,Thu Feb 06 06:39:23 +0000 2025,0,MAKAN BERGIZI GRATIS UNTUK ANAK INDONESIA Pemerintah Kalimantan Barat melalui dapur umum mitra seperti Ume's Kitchen siap menghadirkan makan siang bergizi untuk ribuan siswa TK hingga SMA. Program ini memastikan setiap siswa mendapatkan nutrisi terbaik untuk mendukung pendidikan https://t.co/5WFluUFGxb,1.89E+18,https://pbs.twimg.com/media/GjFbfc7aYAAAw4h.jpg,,in,jakarta timur,0,1,0,https://x.com/rama_soniq1/status/1887390616742731870,1097292060,rama_soniq1
1.89E+18,Thu Feb 06 03:06:22 +0000 2025,1,Makan siang bergizi gratis Makan siang bergizi Makan siang Makan M Memek,1.89E+18,,,in,"Indonesia, Earth",0,1,0,https://x.com/dngwijonarko/status/1887337009817264148,1649606504,dngwijonarko
1.89E+18,Wed Feb 05 18:14:21 +0000 2025,60,@ardisatriawan Sekarang logika aja demi MBG yg katanya biar makan bergizi semuanya kena imbas dg judul efisiensi. Oke anak2nya bisa makan siang gratis tp kalau keluarganya gabisa ngasih makan dirumah trus buat apa ini belum ngomongin program MBG yg rawan KKN. Sebenernya apa si isi otaknya?,1.89E+18,,ardisatriawan,in,In your mind,1,1,10,https://x.com/Azkanaza/status/1887203123938402614,8.48E+17,Azkanaza
1.89E+18,Wed Feb 05 16:32:01 +0000 2025,48,Bentar ini kan efisiensi anggaran di banyak hal katanya alasan utama nya karena program Makan Siang Gratis ya? Trs kalo efisiensi anggaran nya malah jd efek domino ke pendapatan dan pengeluaran para orang tua nya berarti malah jadi makan pagi dan malam nya yg ga bergizi dong?,1.89E+18,,,in,Indonesia,1,6,1,https://x.com/BagasN7/status/1887177368760156230,200727478,BagasN7
1.89E+18,Wed Feb 05 16:10:13 +0000 2025,44,@LorenZeus_14 @BudiBukanIntel Kan yg penting makan bergizi gratis eh makan siang gratis eh makan gratis eh yg penting bisa dimakan. Lucu aja persoalan makan jdi prioritas utama tapi pendidikan dan kesehatan jadi pendukung apalagi infrastruktur. Ditambah wapresnya cuma bisa bagiin bansos,1.89E+18,,LorenZeus_14,in,,0,1,2,https://x.com/fuzzy3303sf/status/1887171883650752675,1.51E+18,fuzzy3303sf
1.89E+18,Wed Feb 05 15:11:05 +0000 2025,8,pembangunan &amp; pemeliharaan infrastruktur se-Indonesia yg dikelola KemenPU selama setahun = 29 57 triliun makan siang (yg belum tentu) bergizi (nggak) gratis buat (nggak semua) anak sekolah se-Indonesia = 71 triliun* entah apa yang dipikirkan para petinggi negara ini. *cmiiw,1.89E+18,,,in,minas tirith,0,0,3,https://x.com/kresnavan/status/1887156999605170588,526122518,kresnavan
1.89E+18,Wed Feb 05 14:46:11 +0000 2025,0,peran pemerintah juga penting sekolah gratis makan siang bergizi tinggi gratis ppn rendah korupsi rendah hampir ga ada kaya'a nyari kerja gampang gaji tinggi fasilitas lengkap teknologi canggih... kaga egois kaya pemerintah indo yg cuma memperkaya diri sendiri...,1.89E+18,,,in,,0,0,0,https://x.com/easyraimina_/status/1887150733537243599,1.83E+18,easyraimina_
1.89E+18,Wed Feb 05 14:22:50 +0000 2025,0,katanya swasta gadapat makan siang bergizi gratis kecewa,1.89E+18,,,in,,0,0,0,https://x.com/fafiandra191514/status/1887144859032842517,1.66E+18,fafiandra191514
1.89E+18,Wed Feb 05 14:12:51 +0000 2025,1,Babinsa Kodim 0510/Tigaraksa melaksanakan monitoring pelaksanaan makan siang bergizi gratis untuk pelajar di beberapa sekolah di wilayah Kabupaten Tangerang Rabu (05/02/2025). #korem052wijayakrama #kodim0510tigaraksa #makansiangbergizi https://t.co/fLcgGDHH7Z,1.89E+18,https://pbs.twimg.com/ext_tw_video_thumb/1887142303426662400/pu/img/byiFsPjDm9e-ajeR.jpg,,in,,0,0,0,https://x.com/PenWkr/status/1887142347198394369,1.46E+18,PenWkr
1.89E+18,Wed Feb 05 13:59:09 +0000 2025,0,Demi makan siang gratis yang mengorbankan masa depan kecerdasan bangsa dan kesehatan warganya. Mana makan siangnya ga enak ga bergizi banget juga wkwkwkwkwk. Dikorupsi pulak,1.89E+18,,,in,Pluto,0,0,0,https://x.com/fy08grafy/status/1887138898469621920,1.39E+18,fy08grafy
1.89E+18,Wed Feb 05 09:54:34 +0000 2025,0,Program makan siang gratis kenapa gak kasih bacang+susu UHT aja ya udah kelar murah kenyang bergizi,1.89E+18,,,in,Indonesia,0,0,0,https://x.com/DZNSP_/status/1887077346156728680,98577372,DZNSP_
1.89E+18,Wed Feb 05 07:46:14 +0000 2025,0,Anak-anaknya diberikan makan siang (gak bergizi) gratis. Ibu-ibunya disuruh ngantri gas LPG 3kg yang untuk rakyat miskin dan Bapak-bapaknya pada 'dirumahkan' dari kerjaan mereka. Oh indahnya 'negeri'ku hanya dapat ditemukan di Indonesia. https://t.co/4jYiolk69W,1.89E+18,https://pbs.twimg.com/media/GjAheZIbMAApCjN.jpg,,in,Unlabeled.,0,0,0,https://x.com/nagoato/status/1887045052997796340,1.42E+18,nagoato
1.89E+18,Wed Feb 05 07:09:18 +0000 2025,0,AWARENESS DAN SIKAP TERHADAP PROGRAM MAKAN BERGIZI GRATIS Mayoritas 91% tahu Pemerintahan Presiden Prabowo Subianto punya program makan siang bergizi gratis secara umum mayoritas setuju dengan perogram tersebut. https://t.co/9LNlbQ9Zj9,1.89E+18,https://pbs.twimg.com/media/GjAX--lbIAA0ycv.jpg,LSI_Lembaga,in,DKI Jakarta,1,1,0,https://x.com/LSI_Lembaga/status/1887035758470684707,67280988,LSI_Lembaga
1.89E+18,Wed Feb 05 06:32:59 +0000 2025,0,@sisilainpetrik makan siang bergizi gratis bukan dri presiden ,1.89E+18,,sisilainpetrik,in,"Malang, Jawa Timur",0,0,0,https://x.com/ursaddictive/status/1887026617924640966,1.15E+18,ursaddictive
1.89E+18,Wed Feb 05 05:28:43 +0000 2025,0,@prabowo Andailah uang korupsi 300 t di buat makan siang gratis.pasti seluruh anak pelosok negeri dpt merasakan makan gratis yg benar2 bergizi.. Semoga bpk di beri kesehatan dan panjang umur.agar bisa mencabut duri dalam daging ,1.89E+18,,prabowo,in,,0,0,0,https://x.com/AdiTv571828/status/1887010444466061642,1.79E+18,AdiTv571828
1.89E+18,Wed Feb 05 03:04:28 +0000 2025,0,yang orang papua butuhkan: akses pendidikan dan akses kesehatan setara dengan daerah lain tanah yang tidak lagi dirampas kesempatan dan lapangan kerja. yang pemerintah berikan: Program Makan Siang Bergizi Gratis. yang belum tentu baik gizinya dan tentunya tidak gratis.,1.89E+18,,,in,minas tirith,0,0,0,https://x.com/kresnavan/status/1886974143461208440,526122518,kresnavan
1.89E+18,Tue Feb 04 23:39:55 +0000 2025,0,Woy kmren gw lagi beli batagor trs ada bapak bumn yg lagi gibahin program makan siang gratis. Kata mereka : Tau sendiri anak kecil pilih pilih soal makanan gw mending bekelin anak gue sendiri lebih proper dibandingin harus makan Makan Siang Bergizi yang gaada gizinya itu ,1.89E+18,,,in,,0,0,0,https://x.com/babohanbinie/status/1886922664037769708,1.10E+18,babohanbinie
1.89E+18,Tue Feb 04 22:19:46 +0000 2025,0,Efisiensi Anggaran = siang makan bergizi gratis malam orang tua masak mie.,1.89E+18,,,in,"Makasar, Indonesia",0,0,0,https://x.com/gufTuanaya/status/1886902493789192679,7.82E+17,gufTuanaya
1.89E+18,Tue Feb 04 19:38:44 +0000 2025,2,@mengunyahlangit @irasjafii Makan Siang Gratis atau di Indonesia menjadi Makan Bergizi Gratis SEHARUSNYA upaya lanjutan dari SEKOLAH GRATIS.,1.89E+18,,mengunyahlangit,in,,0,1,0,https://x.com/CoffeeKango/status/1886861968566575130,1.70E+18,CoffeeKango
1.89E+18,Tue Feb 04 15:32:46 +0000 2025,1,@irasjafii Untung nama programnya diubah ya jadi Makan Bergizi Gratis (MBG). Kalo namanya ttp Makan Siang Gratis disingkat jadi MSG. Ppfftt,1.89E+18,,irasjafii,in,"Tebet, Indonesia",0,0,0,https://x.com/rezaa06/status/1886800070169026974,81577990,rezaa06
1.89E+18,Tue Feb 04 11:48:49 +0000 2025,5,[NEWS EXPLAINED] Tuai kontroversi Badan Gizi Nasional tetap akan gunakan serangga sebagai opsi lauk Makan Siang Bergizi Gratis. Lauk itu hanya akan disajikan di daerah yang sudah terbiasa mengkonsumsi serangga sedangkan daerah lain sesuai dengan kekhasan kuliner masing-masing. https://t.co/6mcrYhZvy5,1.89E+18,https://pbs.twimg.com/media/Gi8PZ8aa4AM0lHQ.jpg,,in,Jakarta Capital Region,0,1,2,https://x.com/eradotid/status/1886743709649383800,9.03E+17,eradotid
1.89E+18,Tue Feb 04 11:38:04 +0000 2025,0,bergizi setiap saat yg tentunya sesuai dgn kebutuhan dan kesukaan masing-masing. Tidak perlu Bapak capek-capek survey ke tiap sekolah utk memastikan setiap anak dapat makan siang gratis krn setiap orangtua pun tidak mungkin membuat anaknya kelaparan dgn sengaja.,1.89E+18,,zeon_avalanthe,in,,0,0,0,https://x.com/zeon_avalanthe/status/1886741005246079346,1.36E+18,zeon_avalanthe
1.89E+18,Tue Feb 04 11:14:32 +0000 2025,1,@prabowo Makan (yang katanya Bergizi) Gratis hanya di siang hari. Seterusnya anak2 Indonesia akan puasa sampai MBG lagi di sekolah mereka esok harinya mengingat GAS di rumah mereka habis. Ironis..,1.89E+18,,prabowo,in,,0,0,0,https://x.com/bbboooeeeddd/status/1886735082611990640,1.86E+18,bbboooeeeddd
1.89E+18,Tue Feb 04 10:57:39 +0000 2025,10,@barengwarga Tapi pemerintah nya kita yang pilih juga nak Ayo nak lanjutkan makan bergizi gratisnya gapapa gausah sekolah sampe kuliah yang penting bisa makan siang gratis,1.89E+18,,barengwarga,in,,0,0,1,https://x.com/Arcellot/status/1886730834595676637,1.45E+18,Arcellot
1.89E+18,Tue Feb 04 08:38:59 +0000 2025,0,Tolong lah pak prabowo makanan bergizi gratis sebaiknya dimulai dari daerah 3T kalau memang anggarannya kurang. Energi/gas langka itu bahaya banget borderline krisis sosial. Percuma bisa makan siang di sekolah tapi di rumah gabisa makan gara2 gabisa masak gapunya gas ,1.89E+18,,,in,"Bekasi, Jawa Barat",0,0,0,https://x.com/Ferdians_syah/status/1886695937462169741,357544854,Ferdians_syah
1.89E+18,Tue Feb 04 05:07:26 +0000 2025,0,Evaluasi besar an kalo program banyak yg protes. Bukan malah ninggiin ego pak. Untuk program makan siang gratis itu hentikan saja karna siswa kebanyakan dapat makanan ga bergizi. Pamangkasan anggaran polri juga dibutuhkan. Prioritaskan pendidikan dan kesehatan. @prabowo,1.89E+18,,,in,,0,0,0,https://x.com/don0thing_/status/1886642701942317065,1.50E+18,don0thing_
1.89E+18,Tue Feb 04 05:07:14 +0000 2025,1,ini baru makan siang bergizi gratis,1.89E+18,,,in,,0,0,0,https://x.com/kodzzukeng/status/1886642649878421767,1.81E+18,kodzzukeng
1.89E+18,Tue Feb 04 05:03:01 +0000 2025,2,Makan siang bergizi ((TAPI NDA GRATIS)) https://t.co/uTvqVASa9E,1.89E+18,https://pbs.twimg.com/media/Gi6ygrpa4AIbrLz.jpg,,in,Sapphire Blue Ocean,0,3,0,https://x.com/YSDreamies/status/1886641589898109269,451194262,YSDreamies
1.89E+18,Tue Feb 04 04:31:23 +0000 2025,0,@tanyakanrl Yg penting makan siang bergizi gratis pendidikan cuman support,1.89E+18,,tanyakanrl,in,,0,0,0,https://x.com/aminas999242/status/1886633628136005938,1.67E+18,aminas999242
1.89E+18,Tue Feb 04 02:52:24 +0000 2025,2,@bengkeldodo @mas_veel @MIrvanDarwin1 @Kimberley_PS08 @EdySularno96489 @abang_regar @adri_zizie @DakotaGeorgy @Partono_ADjem @gustavssondhela @tham878 Siang makan bergizi gratis Mlm kelaparan dirumah krn tidak ada gas buat masak...,1.89E+18,,bengkeldodo,in,,0,0,0,https://x.com/zamriadv11/status/1886608718294606238,1356210456,zamriadv11
1.89E+18,Tue Feb 04 02:34:28 +0000 2025,132,Kondisi ruwet akhir-akhir ini penghematan besar-besaran akibat Makan Bergizi Gratis memperlihatkan bahwa adagium lama ini selalu berlaku: tidak ada makan siang gratis / there is no such thing as a free lunch. ,1.89E+18,,,in,Bandung,3,0,57,https://x.com/YohanesSulaiman/status/1886604202996297877,276794166,YohanesSulaiman
1.89E+18,Tue Feb 04 01:58:31 +0000 2025,514,@ripbotttt -makan siang gratis tidak bergizi -kenzo tumbuh jadi org yg tidak pintar -kenzo menjadi org yg nurut2 aja sama rezim tolol,1.89E+18,,ripbotttt,in,Indonesia,3,0,20,https://x.com/Hemz_Ham/status/1886595156952117758,1336464697,Hemz_Ham
1.89E+18,Tue Feb 04 01:32:43 +0000 2025,0,baru nyadar kenapa disebut makan bergizi gratis soalnya kalo makan siang gratis disingkat jdi msg.,1.89E+18,,,in,Rockford Hills,0,0,0,https://x.com/fargranth/status/1886588663217447385,347837715,fargranth
1.89E+18,Tue Feb 04 01:15:02 +0000 2025,0,Semua anggaran kena efisiensi dari segala lini demi makan siang gratis bergizi yang bahkan gak kelihatan bergizi,1.89E+18,,,in,,0,0,0,https://x.com/jackjackparrr/status/1886584213325144341,1.01E+18,jackjackparrr
1.89E+18,Tue Feb 04 00:56:10 +0000 2025,0,@ronaldy596 Anak anaknya siang dapat makan siang bergizi gratis walaupun gizinya sesuai maunya pemerintah tapi malam harinya mereka tidak dapat makan karena ibunya tdk bisa masak abis gas,1.89E+18,,ronaldy596,in,,0,0,0,https://x.com/adaapa77744049/status/1886579465943384365,1.59E+18,adaapa77744049
1.89E+18,Tue Feb 04 00:54:31 +0000 2025,0,@KakJoooo @Gendis_JKT48 Biar bisa dibuka pas istirahat makan siang sambil Dik Gendis menikmati makan (tidak) bergizi gratis itu ,1.89E+18,,KakJoooo,in,Jakarta Capital Region,0,0,0,https://x.com/bawono_rizki/status/1886579053605552522,143417065,bawono_rizki
1.89E+18,Mon Feb 03 23:49:39 +0000 2025,0,@Boediantar4 @prabowo @sjafriesjams @fadlizon @bang_dasco Maaf presiden masih sibuk ngurusin makan siang (ntah bergizi ntah tidak) gratis urusan rakyat di tindas kkn pelanggaran hukum oleh aparat dll gak penting,1.89E+18,,Boediantar4,in,,0,0,0,https://x.com/HariyotoSholeh/status/1886562728581693516,1.34E+18,HariyotoSholeh
1.89E+18,Mon Feb 03 23:34:07 +0000 2025,0,@txtdaritng Percuma buat program makan siang bergizi gratis kalo gas nya aja langka. Buat makan dirumah sarapan sm makan malam nya gk bisa gara2 gas nya gak ada buat masak,1.89E+18,,txtdaritng,in,Depok City,0,0,0,https://x.com/Prawiaji_27/status/1886558817309311397,428781602,Prawiaji_27
1.89E+18,Mon Feb 03 23:30:04 +0000 2025,0,Mau makan siang bergizi gratis tapi chefnya harus kyungsoo,1.89E+18,,,in,,0,0,0,https://x.com/ramyunzel/status/1886557799666331838,1.48E+18,ramyunzel
1.89E+18,Mon Feb 03 22:27:57 +0000 2025,0,Kan sudah ada makan siang bergizi gratis buat anak2nya...,1.89E+18,,,in,République Démocratique Du Con,0,0,0,https://x.com/BROW_nis/status/1886542165393961404,384659189,BROW_nis
1.89E+18,Mon Feb 03 22:12:15 +0000 2025,0,@prabowo Pak udahlah pak.. makan siang gratis udah percuma.. malah pemborosan anggaran.. banyak yg diselewengkan.. mending bapak fokus untuk mensejahterakan rakyat.. klo rakyat sejahtera otomatis makan bergizi udah didapat dari rumah,1.89E+18,,prabowo,in,,0,0,0,https://x.com/Ardi22562634/status/1886538214988767376,1.01E+18,Ardi22562634
1.89E+18,Mon Feb 03 18:41:41 +0000 2025,0,Pas baca program prio itu beenr bagian ketahanan pangan tapi bagian makan siang gratis menurut ga bgt ya. Mending dana dioptimalin ke pemerataan pasokan pangan sama harganya dah karena manusia butuh makan bergizi bukan cuman siang aja bukan cuman anak sekolah aja yang butuh,1.89E+18,,,in,,0,1,0,https://x.com/boomboomna/status/1886485224126865448,1.40E+18,boomboomna
1.89E+18,Mon Feb 03 15:57:06 +0000 2025,0,@bongkarmuat_ Iya susu hasil makan siang bergizi gratis,1.89E+18,,bongkarmuat_,in,Mozambique,0,0,0,https://x.com/sayangdeterjen/status/1886443807727829501,1.45E+18,sayangdeterjen
1.89E+18,Mon Feb 03 14:54:46 +0000 2025,3,Makan siang (ga bergizi) gratis jadi prioritas utama sedangkan pendidikan dan kesehatan jadi prioritas sampingan. Cocoklah sama pemimpin2nya. Gendut goblok dan cacingan.,1.89E+18,,,in,Bandung,0,1,0,https://x.com/DimasTheMutant/status/1886428120254918891,1.39E+18,DimasTheMutant
1.89E+18,Mon Feb 03 14:31:44 +0000 2025,0,makan siang bergizi gratis the real proker ngga berguna fawkkkkk.,1.89E+18,,,in,,0,1,0,https://x.com/sentasticker/status/1886422322976092321,760998560,sentasticker
1.89E+18,Mon Feb 03 14:25:56 +0000 2025,0,@prabowo Pak Prabowo dari pada dana besar digelontorkan tiap hari untuk makan siang gratis. Lebih baik UMR pada naik hingga daya beli masyarakat tinggi ibu2 bisa belanja makanan bergizi buka lowongan kerja dengan mengolah sumber daya alam sendiri tanpa bantuan asing.,1.89E+18,,prabowo,in,Mgt-Rbg-Kdr-Kts-Smg,0,1,0,https://x.com/cetryntatiana/status/1886420864910151895,603334289,cetryntatiana
1.89E+18,Mon Feb 03 14:21:51 +0000 2025,0,@PartaiSocmed @prabowo mungkin saat nya para menteri nya yang di beri makan siang gratis bergizi. biar pintar dan OTAK NYA beker untuk ber pikir,1.89E+18,,PartaiSocmed,in,,0,0,0,https://x.com/Kolase225591/status/1886419836982767939,1.87E+18,Kolase225591
1.89E+18,Mon Feb 03 13:42:08 +0000 2025,1,Pemerintahan Presiden Prabowo Subianto mulai melakukan penyisiran anggaran guna mendukung program makan siang bergizi gratis. https://t.co/lj6ehUO2yy,1.89E+18,,,in,,0,0,0,https://x.com/heralddotID/status/1886409842480594951,1.70E+18,heralddotID
1.89E+18,Mon Feb 03 13:38:34 +0000 2025,0,@Gerindra @prabowo Makan bergizi siang gratis tapi waktu malam dan esok pagi kaga bisa makan gra2 emaknya dirumah kaga bsa masak.. ,1.89E+18,,Gerindra,in,sragen jawa tengah,0,0,0,https://x.com/ybudi55/status/1886408944433991942,306919748,ybudi55
1.89E+18,Mon Feb 03 13:37:00 +0000 2025,0,Semua gara-gara makan siang gratis yang tidak gratis dan belum tentu bergizi,1.89E+18,,,in,,0,0,0,https://x.com/aedhi3/status/1886408548428775827,2220648139,aedhi3
1.89E+18,Mon Feb 03 13:26:28 +0000 2025,39,@hobinyagowes @txtdaritng Program makan siang gratis batalin aja mending sekolah di desa di gratisin pupuk di murahkan makanan ternak atau ikan di murahkan shg ekonomi rakyat berkembang dan bisa beli sendiri makan bergizi nya,1.89E+18,,hobinyagowes,in,,0,2,4,https://x.com/HariyotoSholeh/status/1886405899176259673,1.34E+18,HariyotoSholeh
1.89E+18,Mon Feb 03 13:16:46 +0000 2025,0,Sebenarnya tidak perlu ada makan siang gratis Prabowo cuma perlu berantas korupsi dan ekonomi akan tumbuh dg sendirinya selanjutnya keluarga akan mampu memberikan makanan bergizi buat anaknya.,1.89E+18,,,in,Indonesia,0,0,0,https://x.com/Haryono___Adi/status/1886403455172145162,3067925940,Haryono___Adi
1.89E+18,Sat Feb 01 10:43:54 +0000 2025,1,@JhonSitorus_18 Itu yg punya ide lauk ulat atau belalang untuk makan bergizi gratis tolong suruh usulkan juga menu yang sama digunakan untuk jamuan kenegaraan makan siang anggota dewan dan semua kementrian dan bumn. Karena Rakyat sebagai tuan dari negara ini aja menunya ulat n belalang!!!.,1.89E+18,,JhonSitorus_18,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/WisanggeniLagi/status/1885640212723982814,1.72E+18,WisanggeniLagi
1.89E+18,Sat Feb 01 10:24:34 +0000 2025,0,@caratstalk Mumpung dapet makan siang bergizi gratis ️,1.89E+18,,caratstalk,in,,0,0,0,https://x.com/adila_adln/status/1885635345334866060,1.57E+18,adila_adln
1.89E+18,Sat Feb 01 09:55:17 +0000 2025,0,@V3g3L Harusnya dikasih makan siang gratis bergizi,1.89E+18,,V3g3L,in,,0,0,0,https://x.com/dogisrewel/status/1885627977540723007,1.62E+18,dogisrewel
1.89E+18,Sat Feb 01 09:27:41 +0000 2025,2,@detikcom Yg PALING konyol itu makan siang gratis/TDK bergizi,1.89E+18,,detikcom,in,sentul pinggir,0,0,0,https://x.com/adekoedin3/status/1885621032515739680,1.62E+18,adekoedin3
1.89E+18,Sat Feb 01 08:58:47 +0000 2025,0,@acillmeong @bfgrent Ngapain Gibran nyamperin km? Mau ngasih makan siang gratis yg gak bergizi itu yaaa?? ,1.89E+18,,acillmeong,in,🇵🇸,0,0,0,https://x.com/moonstarsvv/status/1885613759277981978,1.31E+18,moonstarsvv
1.89E+18,Sat Feb 01 07:53:25 +0000 2025,1,@MikaelDewabrata buat..... Program Makan Siang Bergizi Gratis.,1.89E+18,,MikaelDewabrata,in,"Bandung, Jawa Barat",0,0,0,https://x.com/fdly_aahmd/status/1885597308261458374,1.50E+18,fdly_aahmd
1.89E+18,Sat Feb 01 07:39:23 +0000 2025,0,@ZETHWAROUW Bangun pagi makannya anjing Bangun siang makannya makan bergizi gratis Gusti...,1.89E+18,,ZETHWAROUW,in,Indonesia,0,0,0,https://x.com/guhkun13/status/1885593776988840118,1415957832,guhkun13
1.89E+18,Sat Feb 01 07:37:15 +0000 2025,5,ini baru makan siang gratis yg bergizi https://t.co/Ll55Dh3WQj,1.89E+18,https://pbs.twimg.com/media/Gir1PMrbYAQoQiJ.jpg,,in,"Jawa Tengah, Indonesia",0,0,0,https://x.com/langitfavor/status/1885593239736246450,1.12E+18,langitfavor
1.89E+18,Sat Feb 01 07:09:01 +0000 2025,0,@tijabar Seperti biasa muter² di naming wkwk DKI-DKJ Pinjol-Pindar Makan Siang Gratis-Makan Bergizi Gratis Kominfo-Komdigi dan entah apa berikutnya Yaa namanya juga negara selebrasi harap maklum ,1.89E+18,,tijabar,in,Point Nemo,0,0,0,https://x.com/railgunvelocity/status/1885586135654818268,325460440,railgunvelocity
1.89E+18,Sat Feb 01 06:44:54 +0000 2025,36,Jumat Berkah Polres Trenggalek Salurkan Makan Siang Bergizi Gratis ke SLB di Durenan : Wujud #KomitmenMelindungiMelayani Polri Siap Sukseskan Asta Cita https://t.co/k7bcdiCU2S,1.89E+18,https://pbs.twimg.com/ext_tw_video_thumb/1885579730180870144/pu/img/25Hqo0mWDIJC9rA_.jpg,,in,"Trenggalek, Jatim, Indonesia",3,16,22,https://x.com/1trenggalek/status/1885580064206774335,8.24E+17,1trenggalek
1.89E+18,Sat Feb 01 02:10:23 +0000 2025,3,@e100ss Danane seko ngendi??? Wong nggo makan siang bergizi gratis ae jik kangelan og..,1.89E+18,,e100ss,in,Sleman-Surabaya,0,2,0,https://x.com/DedenGonzalez/status/1885510980698046933,1473921193,DedenGonzalez
1.89E+18,Sat Feb 01 02:06:51 +0000 2025,1,Bara Batu*_Danramil 1421-04/Labakkang Kodim 1421 Pangkep Kapten Cke Abdul Gaffar mendampingi Bupati Kab Pangkep dalam rangka Uji Coba Makan Siang Bergizi Gratis oleh APDESI (Asosiasi Pemerintah Desa Seluruh Indonesia) yang dilaksanakan Secara serentak di seluruh Pelosok Nusantara https://t.co/CYxUhI2M7T,1.89E+18,https://pbs.twimg.com/media/GiqtThAbYAAtj2U.jpg,,in,"Pangkajene Kepulauan, Sulawesi",0,0,0,https://x.com/kodim1421pangk2/status/1885510091685953747,1.23E+18,kodim1421pangk2
1.89E+18,Sat Feb 01 01:51:43 +0000 2025,1,Masa temenku sampe bilang aku gatau kalo bakal kaya gini kirain program makan siang bergizi gratis itu pake uang pribadi pak prabowo. Kan beliau kaya Aku dengernya pun tercengang pgn napok tpi hanya bisa batin Goblok sekencang-kencangnya :),1.89E+18,,,in,brokehampton,0,0,0,https://x.com/nonamenuf/status/1885506283153010898,1.03E+18,nonamenuf
1.88E+18,Fri Jan 31 23:21:48 +0000 2025,0,@daddyyuki Mending dananya buat makan siang gratis yang bergizi itu,1.89E+18,,daddyyuki,in,,0,0,0,https://x.com/Jaepri2/status/1885468555417890818,1.30E+18,Jaepri2
1.88E+18,Fri Jan 31 22:46:17 +0000 2025,0,@DS_yantie Mayoritas memilih makan siang gratis sambil joget-joget dibanding pembangunan merata dan pekerjaan dengan gaji layak jadi makan gak perlu makan siang doang bisa 3x sehari makan makanan sehat dan bergizi,1.89E+18,,DS_yantie,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/Yudi47312200/status/1885459616592781376,1.26E+18,Yudi47312200
1.87E+18,Fri Jan 31 21:57:50 +0000 2025,0,Jadi kategorinya: -Pajak yang berdampak ke kelas menengah -Kebijakan transum yang konyol -Pembelaan makan siang bergizi gratis,1.89E+18,,timeishourglass,in,Between 1st page & 10th page,0,1,0,https://x.com/timeishourglass/status/1885447425227362654,1.44E+18,timeishourglass
1.89E+18,Fri Jan 31 20:36:05 +0000 2025,0,@tempodotco Perekonomian indonesia membanggakan kata menteri perekonomian. . Hingga untuk program makan siang gratis anak anak sekolah akan dibuka peluang dengan menu makan daun kelor ulat dan serangga bergizi?,1.89E+18,,tempodotco,in,,0,0,0,https://x.com/Sigromilir01/status/1885426850203394511,1.12E+18,Sigromilir01
1.88E+18,Fri Jan 31 15:03:31 +0000 2025,0,@ArifLabMed @ardisatriawan sama halnya makan siang bergizi gratis dong bisa bangkrut juga lagian aneh aneh aja,1.89E+18,,ArifLabMed,in,,0,0,0,https://x.com/rhafssupremarcy/status/1885343159565377918,1.10E+18,rhafssupremarcy
1.89E+18,Fri Jan 31 14:02:59 +0000 2025,0,Kan ada pepatahnya tidak ada makan siang yang gratis. Jujur-jujuran daripada buat makan siang gratis kan mendingan buat subsidi pendidikan aja Rakyatnya pinter -&gt; cari duit sendiri -&gt; bisa beli makan siang bergizi sendiri.,1.89E+18,,,in,,0,0,0,https://x.com/mann_dmnk/status/1885327923802235272,1.11E+18,mann_dmnk
1.88E+18,Fri Jan 31 11:57:07 +0000 2025,0,@kegblgnunfaedh itu gizi? egois dan munafik sekali kalau itu disebut makanan bergizi. cuma makan siang gratis aja jgn sebut makanan bergizi,1.89E+18,,kegblgnunfaedh,in,,0,0,0,https://x.com/Adli823640/status/1885296250175840354,1.75E+18,Adli823640
1.89E+18,Fri Jan 31 11:50:15 +0000 2025,20,Makan siang bergizi (tidak) gratis hari ini menunya: 1. Telur puyuh balado 2. Tempe tumis bawang putih 3. Labu rebus 4. Lalapan timun dan tomat 5. Nasi putih https://t.co/Yj5tYpEya9,1.89E+18,https://pbs.twimg.com/media/GinpXVhbAAAGcLC.jpg,,in,"Semarang, Jawa Tengah",1,0,1,https://x.com/hida23journey__/status/1885294521225011490,1.50E+18,hida23journey__
1.89E+18,Fri Jan 31 07:55:34 +0000 2025,0,Bagaimana kalau kejadiannya seperti ini? Cerita lain di makan siang bergizi gratis. Makannya gratis tapi piringnya tidak gratis ya! Harus dikembalikan lagi kalau sudah selesai makan. https://t.co/mMjtNtvGPW,1.89E+18,https://pbs.twimg.com/media/GimzqMma8AAmZZp.jpg,,in,,0,0,0,https://x.com/lucimaya123/status/1885235459238092802,3032152165,lucimaya123
